交易时间,商户名称,金额(元),类型,绝对金额(元),分类
2024-07-27 16:30:08,补卡,-20.00,消费,20.00,补卡
2024-07-27 17:03:08,紫竹-民族餐厅,-25.82,消费,25.82,餐饮
2024-07-27 17:49:54,紫竹-饺子,-33.40,消费,33.40,餐饮
2024-07-28 20:43:03,浴室,-2.00,消费,2.00,浴室/开水
2024-07-28 12:32:38,昌平校区-食堂,-11.42,消费,11.42,餐饮
2024-07-28 13:15:09,昌平校区-食堂,-32.49,消费,32.49,餐饮
2024-07-29 20:29:35,紫竹-鸡柳大人,-22.77,消费,22.77,餐饮
2024-07-29 12:44:25,昌平校区-食堂,-6.73,消费,6.73,餐饮
2024-07-30 23:23:47,开水,-2.00,消费,2.00,浴室/开水
2024-07-30 12:03:12,玉兰食堂-麻辣烫,-20.23,消费,20.23,餐饮
2024-07-31 11:59:59,微信充值,100.00,充值,100.00,充值/转账
2024-07-31 19:04:23,紫竹-饺子,-23.86,消费,23.86,餐饮
2024-07-31 09:39:13,校医院,-72.03,消费,72.03,医疗
2024-08-01 09:42:08,网络缴费,100.00,充值,100.00,网络缴费
2024-08-01 16:03:19,水吧-拿铁,-15.97,消费,15.97,饮品
2024-08-02 15:41:57,补卡,-20.00,消费,20.00,补卡
2024-08-02 09:10:02,网络缴费,100.00,充值,100.00,网络缴费
2024-08-03 11:36:27,网络缴费,100.00,充值,100.00,网络缴费
2024-08-03 12:15:29,校医院,-51.74,消费,51.74,医疗
2024-08-05 15:42:10,水吧-奶茶,-10.26,消费,10.26,饮品
2024-08-06 12:23:55,售电,-50.00,消费,50.00,生活服务
2024-08-07 18:02:29,紫竹-民族餐厅,-17.73,消费,17.73,餐饮
2024-08-07 16:16:29,补卡,-20.00,消费,20.00,补卡
2024-08-08 13:53:58,昌平校区-食堂,-7.98,消费,7.98,餐饮
2024-08-10 09:42:53,售电,-20.00,消费,20.00,生活服务
2024-08-11 20:55:03,紫竹-鸡柳大人,-24.81,消费,24.81,餐饮
2024-08-13 12:32:27,昌平校区-食堂,-34.54,消费,34.54,餐饮
2024-08-14 13:19:50,玉兰食堂-麻辣烫,-10.68,消费,10.68,餐饮
2024-08-14 22:13:23,开水,-2.00,消费,2.00,浴室/开水
2024-08-15 21:48:05,浴室,-2.00,消费,2.00,浴室/开水
2024-08-15 17:35:18,水吧-奶茶,-9.91,消费,9.91,饮品
2024-08-16 12:57:42,校医院,-28.00,消费,28.00,医疗
2024-08-17 13:46:52,玉兰食堂-麻辣烫,-13.80,消费,13.80,餐饮
2024-08-18 14:16:29,昌平校区-食堂,-6.72,消费,6.72,餐饮
2024-08-22 10:54:25,售电,-100.00,消费,100.00,生活服务
2024-08-23 14:03:09,昌平校区-食堂,-14.71,消费,14.71,餐饮
2024-08-24 21:53:32,浴室,-2.00,消费,2.00,浴室/开水
2024-08-25 18:37:22,紫竹-民族餐厅,-32.94,消费,32.94,餐饮
2024-08-26 20:34:00,紫竹-鸡柳大人,-10.56,消费,10.56,餐饮
2024-08-26 15:07:31,水吧-奶茶,-14.47,消费,14.47,饮品
2024-08-28 11:53:01,昌平校区-食堂,-8.09,消费,8.09,餐饮
2024-08-29 15:11:54,水吧-拿铁,-17.00,消费,17.00,饮品
2024-08-31 09:43:11,售电,-20.00,消费,20.00,生活服务
2024-09-01 15:16:40,水吧-拿铁,-15.01,消费,15.01,饮品
2024-09-01 11:50:42,昌平校区-食堂,-32.64,消费,32.64,餐饮
2024-09-02 12:00:17,网络缴费,100.00,充值,100.00,网络缴费
2024-09-02 20:38:50,紫竹-民族餐厅,-34.38,消费,34.38,餐饮
2024-09-02 13:37:48,补卡,-20.00,消费,20.00,补卡
2024-09-02 12:30:45,玉兰食堂-烤盘饭,-24.71,消费,24.71,餐饮
2024-09-04 12:03:37,玉兰食堂-麻辣烫,-6.39,消费,6.39,餐饮
2024-09-04 14:23:21,昌平校区-食堂,-14.39,消费,14.39,餐饮
2024-09-04 10:55:37,校医院,-35.36,消费,35.36,医疗
2024-09-04 18:00:28,紫竹-鸡柳大人,-32.97,消费,32.97,餐饮
2024-09-04 10:03:01,售电,-50.00,消费,50.00,生活服务
2024-09-05 12:43:30,网络缴费,100.00,充值,100.00,网络缴费
2024-09-05 10:55:36,校医院,-45.07,消费,45.07,医疗
2024-09-06 13:36:10,补卡,-20.00,消费,20.00,补卡
2024-09-06 16:58:33,水吧-拿铁,-15.19,消费,15.19,饮品
2024-09-06 10:04:48,微信充值,200.00,充值,200.00,充值/转账
2024-09-06 07:38:10,玉兰食堂-早餐,-34.79,消费,34.79,餐饮
2024-09-07 15:14:10,水吧-拿铁,-13.72,消费,13.72,饮品
2024-09-07 10:32:51,微信充值,100.00,充值,100.00,充值/转账
2024-09-07 08:49:20,微信充值,200.00,充值,200.00,充值/转账
2024-09-07 14:08:57,水吧-奶茶,-14.25,消费,14.25,饮品
2024-09-08 17:50:12,水吧-奶茶,-11.04,消费,11.04,饮品
2024-09-08 09:59:03,网络缴费,100.00,充值,100.00,网络缴费
2024-09-08 09:03:07,微信充值,100.00,充值,100.00,充值/转账
2024-09-09 13:24:15,玉兰食堂-麻辣烫,-33.38,消费,33.38,餐饮
2024-09-09 11:45:34,玉兰食堂-烤盘饭,-23.23,消费,23.23,餐饮
2024-09-10 09:57:09,售电,-50.00,消费,50.00,生活服务
2024-09-10 17:41:36,紫竹-鸡柳大人,-11.33,消费,11.33,餐饮
2024-09-10 14:18:01,补卡,-20.00,消费,20.00,补卡
2024-09-11 17:45:19,紫竹-饺子,-19.49,消费,19.49,餐饮
2024-09-12 13:25:36,玉兰食堂-麻辣烫,-12.78,消费,12.78,餐饮
2024-09-12 17:30:47,紫竹-鸡柳大人,-33.65,消费,33.65,餐饮
2024-09-12 17:03:19,紫竹-饺子,-15.31,消费,15.31,餐饮
2024-09-12 09:03:25,网络缴费,50.00,充值,50.00,网络缴费
2024-09-12 15:01:26,水吧-奶茶,-13.85,消费,13.85,饮品
2024-09-12 12:48:05,校医院,-57.48,消费,57.48,医疗
2024-09-12 06:35:34,玉兰食堂-早餐,-18.13,消费,18.13,餐饮
2024-09-13 20:43:52,紫竹-鸡柳大人,-33.50,消费,33.50,餐饮
2024-09-13 19:20:23,紫竹-饺子,-17.87,消费,17.87,餐饮
2024-09-13 08:48:33,玉兰食堂-早餐,-31.62,消费,31.62,餐饮
2024-09-14 10:30:50,售电,-20.00,消费,20.00,生活服务
2024-09-14 09:52:26,微信充值,200.00,充值,200.00,充值/转账
2024-09-15 14:08:01,昌平校区-食堂,-7.35,消费,7.35,餐饮
2024-09-16 16:38:53,补卡,-20.00,消费,20.00,补卡
2024-09-16 11:05:25,校医院,-58.98,消费,58.98,医疗
2024-09-16 11:11:55,玉兰食堂-烤盘饭,-19.23,消费,19.23,餐饮
2024-09-17 21:41:05,开水,-2.00,消费,2.00,浴室/开水
2024-09-17 22:29:00,浴室,-2.00,消费,2.00,浴室/开水
2024-09-17 11:19:18,网络缴费,100.00,充值,100.00,网络缴费
2024-09-18 14:17:20,昌平校区-食堂,-23.34,消费,23.34,餐饮
2024-09-19 11:34:55,校医院,-6.12,消费,6.12,医疗
2024-09-19 12:18:14,玉兰食堂-麻辣烫,-17.97,消费,17.97,餐饮
2024-09-20 13:31:44,玉兰食堂-麻辣烫,-30.19,消费,30.19,餐饮
2024-09-20 19:20:57,紫竹-饺子,-12.87,消费,12.87,餐饮
2024-09-20 11:13:22,玉兰食堂-麻辣烫,-18.92,消费,18.92,餐饮
2024-09-20 16:23:38,水吧-拿铁,-16.51,消费,16.51,饮品
2024-09-20 21:05:15,开水,-2.00,消费,2.00,浴室/开水
2024-09-21 09:19:14,校医院,-65.16,消费,65.16,医疗
2024-09-22 14:37:50,昌平校区-食堂,-20.95,消费,20.95,餐饮
2024-09-22 23:31:26,浴室,-2.00,消费,2.00,浴室/开水
2024-09-22 14:19:19,玉兰食堂-麻辣烫,-10.03,消费,10.03,餐饮
2024-09-23 17:04:37,紫竹-饺子,-25.86,消费,25.86,餐饮
2024-09-23 12:51:11,校医院,-10.34,消费,10.34,医疗
2024-09-23 19:40:37,紫竹-饺子,-17.05,消费,17.05,餐饮
2024-09-24 15:50:38,水吧-奶茶,-11.37,消费,11.37,饮品
2024-09-24 12:44:28,校医院,-62.00,消费,62.00,医疗
2024-09-25 09:23:07,校医院,-52.16,消费,52.16,医疗
2024-09-25 18:54:35,紫竹-饺子,-23.26,消费,23.26,餐饮
2024-09-25 07:06:54,玉兰食堂-早餐,-17.54,消费,17.54,餐饮
2024-09-25 20:23:14,紫竹-饺子,-9.77,消费,9.77,餐饮
2024-09-26 13:18:09,补卡,-20.00,消费,20.00,补卡
2024-09-26 23:12:32,开水,-2.00,消费,2.00,浴室/开水
2024-09-26 11:23:55,网络缴费,100.00,充值,100.00,网络缴费
2024-09-26 17:23:40,紫竹-民族餐厅,-27.30,消费,27.30,餐饮
2024-09-27 11:05:00,校医院,-40.65,消费,40.65,医疗
2024-09-28 20:19:39,紫竹-民族餐厅,-29.07,消费,29.07,餐饮
2024-09-29 16:56:42,水吧-奶茶,-10.60,消费,10.60,饮品
2024-09-29 15:42:31,水吧-奶茶,-14.16,消费,14.16,饮品
2024-09-29 11:28:25,微信充值,50.00,充值,50.00,充值/转账
2024-09-30 19:09:30,紫竹-民族餐厅,-16.48,消费,16.48,餐饮
2024-10-01 22:10:23,开水,-2.00,消费,2.00,浴室/开水
2024-10-01 13:13:18,玉兰食堂-麻辣烫,-28.10,消费,28.10,餐饮
2024-10-02 14:02:00,水吧-奶茶,-10.43,消费,10.43,饮品
2024-10-02 09:21:49,网络缴费,100.00,充值,100.00,网络缴费
2024-10-03 14:43:12,补卡,-20.00,消费,20.00,补卡
2024-10-03 12:59:09,网络缴费,100.00,充值,100.00,网络缴费
2024-10-03 13:36:11,水吧-拿铁,-9.11,消费,9.11,饮品
2024-10-04 11:58:16,网络缴费,50.00,充值,50.00,网络缴费
2024-10-04 17:29:18,紫竹-饺子,-7.89,消费,7.89,餐饮
2024-10-05 18:23:20,紫竹-民族餐厅,-28.94,消费,28.94,餐饮
2024-10-05 10:23:26,校医院,-48.70,消费,48.70,医疗
2024-10-06 12:54:34,玉兰食堂-麻辣烫,-16.82,消费,16.82,餐饮
2024-10-06 09:37:15,网络缴费,50.00,充值,50.00,网络缴费
2024-10-06 12:33:20,玉兰食堂-麻辣烫,-9.71,消费,9.71,餐饮
2024-10-06 19:02:04,紫竹-饺子,-26.86,消费,26.86,餐饮
2024-10-06 19:56:42,紫竹-民族餐厅,-29.84,消费,29.84,餐饮
2024-10-07 08:53:50,玉兰食堂-早餐,-12.42,消费,12.42,餐饮
2024-10-07 12:14:25,校医院,-8.56,消费,8.56,医疗
2024-10-07 13:22:09,昌平校区-食堂,-15.91,消费,15.91,餐饮
2024-10-08 13:05:05,补卡,-20.00,消费,20.00,补卡
2024-10-08 12:21:37,网络缴费,100.00,充值,100.00,网络缴费
2024-10-09 22:53:35,开水,-2.00,消费,2.00,浴室/开水
2024-10-09 11:58:11,售电,-50.00,消费,50.00,生活服务
2024-10-09 21:18:09,浴室,-2.00,消费,2.00,浴室/开水
2024-10-10 17:59:44,紫竹-民族餐厅,-15.26,消费,15.26,餐饮
2024-10-10 13:22:23,玉兰食堂-麻辣烫,-19.48,消费,19.48,餐饮
2024-10-10 06:29:23,玉兰食堂-早餐,-9.73,消费,9.73,餐饮
2024-10-10 21:25:12,浴室,-2.00,消费,2.00,浴室/开水
2024-10-10 21:54:59,浴室,-2.00,消费,2.00,浴室/开水
2024-10-11 23:09:04,开水,-2.00,消费,2.00,浴室/开水
2024-10-11 11:05:42,微信充值,100.00,充值,100.00,充值/转账
2024-10-11 19:03:00,紫竹-鸡柳大人,-34.10,消费,34.10,餐饮
2024-10-11 20:35:39,紫竹-饺子,-20.39,消费,20.39,餐饮
2024-10-12 15:25:28,水吧-拿铁,-8.29,消费,8.29,饮品
2024-10-12 23:32:06,浴室,-2.00,消费,2.00,浴室/开水
2024-10-12 18:02:02,紫竹-饺子,-12.66,消费,12.66,餐饮
2024-10-13 10:56:20,售电,-20.00,消费,20.00,生活服务
2024-10-13 16:55:42,水吧-拿铁,-13.56,消费,13.56,饮品
2024-10-13 13:35:35,玉兰食堂-麻辣烫,-10.80,消费,10.80,餐饮
2024-10-13 16:06:56,水吧-拿铁,-10.53,消费,10.53,饮品
2024-10-14 08:45:27,玉兰食堂-早餐,-12.76,消费,12.76,餐饮
2024-10-15 12:34:18,校医院,-23.09,消费,23.09,医疗
2024-10-15 16:46:44,水吧-奶茶,-11.35,消费,11.35,饮品
2024-10-16 16:03:25,水吧-奶茶,-12.21,消费,12.21,饮品
2024-10-16 17:57:26,水吧-奶茶,-15.18,消费,15.18,饮品
2024-10-17 09:19:06,校医院,-79.56,消费,79.56,医疗
2024-10-18 11:03:39,玉兰食堂-麻辣烫,-27.28,消费,27.28,餐饮
2024-10-18 15:05:26,水吧-拿铁,-17.37,消费,17.37,饮品
2024-10-18 09:44:34,售电,-20.00,消费,20.00,生活服务
2024-10-18 13:39:56,补卡,-20.00,消费,20.00,补卡
2024-10-18 17:25:43,水吧-奶茶,-10.11,消费,10.11,饮品
2024-10-19 10:19:05,网络缴费,100.00,充值,100.00,网络缴费
2024-10-19 13:21:11,昌平校区-食堂,-18.34,消费,18.34,餐饮
2024-10-20 08:20:27,玉兰食堂-早餐,-31.44,消费,31.44,餐饮
2024-10-20 08:36:45,微信充值,200.00,充值,200.00,充值/转账
2024-10-20 16:02:59,水吧-奶茶,-10.01,消费,10.01,饮品
2024-10-20 23:51:27,开水,-2.00,消费,2.00,浴室/开水
2024-10-21 20:12:04,紫竹-民族餐厅,-22.86,消费,22.86,餐饮
2024-10-21 16:03:28,水吧-拿铁,-11.39,消费,11.39,饮品
2024-10-22 09:09:22,校医院,-5.86,消费,5.86,医疗
2024-10-22 11:58:24,微信充值,100.00,充值,100.00,充值/转账
2024-10-23 08:14:25,玉兰食堂-早餐,-6.96,消费,6.96,餐饮
2024-10-23 10:44:00,网络缴费,100.00,充值,100.00,网络缴费
2024-10-23 19:08:18,紫竹-民族餐厅,-26.20,消费,26.20,餐饮
2024-10-24 10:22:41,微信充值,50.00,充值,50.00,充值/转账
2024-10-24 11:20:19,售电,-100.00,消费,100.00,生活服务
2024-10-24 07:32:07,玉兰食堂-早餐,-6.27,消费,6.27,餐饮
2024-10-25 17:20:13,紫竹-饺子,-33.86,消费,33.86,餐饮
2024-10-25 23:54:57,开水,-2.00,消费,2.00,浴室/开水
2024-10-25 13:56:47,玉兰食堂-烤盘饭,-24.01,消费,24.01,餐饮
2024-10-25 16:03:20,水吧-奶茶,-17.32,消费,17.32,饮品
2024-10-25 18:05:59,紫竹-民族餐厅,-19.20,消费,19.20,餐饮
2024-10-26 18:36:07,紫竹-民族餐厅,-21.16,消费,21.16,餐饮
2024-10-26 11:33:57,昌平校区-食堂,-11.21,消费,11.21,餐饮
2024-10-26 16:26:42,补卡,-20.00,消费,20.00,补卡
2024-10-27 07:21:24,玉兰食堂-早餐,-10.45,消费,10.45,餐饮
2024-10-27 21:26:29,浴室,-2.00,消费,2.00,浴室/开水
2024-10-27 06:34:41,玉兰食堂-早餐,-33.33,消费,33.33,餐饮
2024-10-28 13:42:56,补卡,-20.00,消费,20.00,补卡
2024-10-28 18:25:26,紫竹-民族餐厅,-8.59,消费,8.59,餐饮
2024-10-29 20:28:05,浴室,-2.00,消费,2.00,浴室/开水
2024-10-29 20:23:25,紫竹-民族餐厅,-21.61,消费,21.61,餐饮
2024-10-29 23:40:35,开水,-2.00,消费,2.00,浴室/开水
2024-10-29 14:51:55,昌平校区-食堂,-22.28,消费,22.28,餐饮
2024-10-30 21:28:13,开水,-2.00,消费,2.00,浴室/开水
2024-10-30 10:38:46,网络缴费,50.00,充值,50.00,网络缴费
2024-10-30 21:32:56,开水,-2.00,消费,2.00,浴室/开水
2024-10-30 19:46:17,紫竹-饺子,-8.14,消费,8.14,餐饮
2024-10-30 23:37:07,浴室,-2.00,消费,2.00,浴室/开水
2024-10-31 18:05:06,紫竹-鸡柳大人,-17.64,消费,17.64,餐饮
2024-10-31 11:02:59,玉兰食堂-烤盘饭,-17.29,消费,17.29,餐饮
2024-10-31 09:23:28,网络缴费,200.00,充值,200.00,网络缴费
2024-11-01 10:41:07,微信充值,200.00,充值,200.00,充值/转账
2024-11-01 10:01:23,微信充值,50.00,充值,50.00,充值/转账
2024-11-01 17:37:24,水吧-奶茶,-16.89,消费,16.89,饮品
2024-11-02 07:00:14,玉兰食堂-早餐,-6.90,消费,6.90,餐饮
2024-11-02 10:03:55,校医院,-10.54,消费,10.54,医疗
2024-11-02 09:43:24,微信充值,100.00,充值,100.00,充值/转账
2024-11-02 23:47:12,开水,-2.00,消费,2.00,浴室/开水
2024-11-02 13:48:25,补卡,-20.00,消费,20.00,补卡
2024-11-02 21:22:18,浴室,-2.00,消费,2.00,浴室/开水
2024-11-03 11:41:04,微信充值,50.00,充值,50.00,充值/转账
2024-11-03 17:57:24,紫竹-民族餐厅,-16.35,消费,16.35,餐饮
2024-11-03 14:44:53,昌平校区-食堂,-17.30,消费,17.30,餐饮
2024-11-03 23:35:24,浴室,-2.00,消费,2.00,浴室/开水
2024-11-04 15:55:43,水吧-奶茶,-12.86,消费,12.86,饮品
2024-11-04 13:05:17,玉兰食堂-麻辣烫,-30.80,消费,30.80,餐饮
2024-11-04 12:52:59,网络缴费,50.00,充值,50.00,网络缴费
2024-11-04 20:22:29,紫竹-饺子,-8.56,消费,8.56,餐饮
2024-11-05 15:44:14,补卡,-20.00,消费,20.00,补卡
2024-11-05 11:55:59,微信充值,50.00,充值,50.00,充值/转账
2024-11-05 21:31:15,浴室,-2.00,消费,2.00,浴室/开水
2024-11-05 13:50:43,昌平校区-食堂,-14.30,消费,14.30,餐饮
2024-11-06 14:03:04,水吧-拿铁,-17.44,消费,17.44,饮品
2024-11-06 22:22:15,浴室,-2.00,消费,2.00,浴室/开水
2024-11-06 14:15:44,玉兰食堂-麻辣烫,-10.52,消费,10.52,餐饮
2024-11-07 14:39:39,水吧-拿铁,-11.44,消费,11.44,饮品
2024-11-07 23:13:44,浴室,-2.00,消费,2.00,浴室/开水
2024-11-08 12:00:55,校医院,-59.60,消费,59.60,医疗
2024-11-08 13:51:17,水吧-拿铁,-8.16,消费,8.16,饮品
2024-11-08 13:46:07,玉兰食堂-烤盘饭,-12.54,消费,12.54,餐饮
2024-11-09 08:44:50,玉兰食堂-早餐,-10.98,消费,10.98,餐饮
2024-11-09 12:52:28,玉兰食堂-烤盘饭,-31.94,消费,31.94,餐饮
2024-11-11 09:23:38,校医院,-57.19,消费,57.19,医疗
2024-11-11 14:12:06,水吧-奶茶,-13.01,消费,13.01,饮品
2024-11-11 12:12:05,售电,-50.00,消费,50.00,生活服务
2024-11-12 15:49:32,补卡,-20.00,消费,20.00,补卡
2024-11-12 15:18:40,水吧-拿铁,-16.50,消费,16.50,饮品
2024-11-12 20:56:59,紫竹-民族餐厅,-8.55,消费,8.55,餐饮
2024-11-12 08:36:05,微信充值,100.00,充值,100.00,充值/转账
2024-11-12 09:05:41,微信充值,50.00,充值,50.00,充值/转账
2024-11-13 15:05:10,补卡,-20.00,消费,20.00,补卡
2024-11-13 14:41:53,昌平校区-食堂,-22.05,消费,22.05,餐饮
2024-11-13 19:26:03,紫竹-民族餐厅,-12.37,消费,12.37,餐饮
2024-11-14 09:07:01,售电,-20.00,消费,20.00,生活服务
2024-11-14 12:31:31,校医院,-62.44,消费,62.44,医疗
2024-11-14 11:44:46,玉兰食堂-麻辣烫,-14.43,消费,14.43,餐饮
2024-11-15 21:31:22,浴室,-2.00,消费,2.00,浴室/开水
2024-11-15 12:18:29,网络缴费,200.00,充值,200.00,网络缴费
2024-11-16 20:39:13,紫竹-饺子,-8.76,消费,8.76,餐饮
2024-11-16 17:11:51,紫竹-鸡柳大人,-8.81,消费,8.81,餐饮
2024-11-16 18:56:34,紫竹-饺子,-25.01,消费,25.01,餐饮
2024-11-17 11:59:34,昌平校区-食堂,-18.98,消费,18.98,餐饮
2024-11-17 15:46:08,补卡,-20.00,消费,20.00,补卡
2024-11-17 20:42:54,紫竹-民族餐厅,-22.21,消费,22.21,餐饮
2024-11-18 20:39:38,紫竹-民族餐厅,-18.00,消费,18.00,餐饮
2024-11-18 13:41:22,水吧-拿铁,-14.18,消费,14.18,饮品
2024-11-18 19:56:38,紫竹-鸡柳大人,-17.65,消费,17.65,餐饮
2024-11-18 15:31:01,水吧-拿铁,-16.72,消费,16.72,饮品
2024-11-19 22:37:17,浴室,-2.00,消费,2.00,浴室/开水
2024-11-19 14:50:48,玉兰食堂-麻辣烫,-20.41,消费,20.41,餐饮
2024-11-19 14:24:30,水吧-奶茶,-16.21,消费,16.21,饮品
2024-11-19 15:59:06,补卡,-20.00,消费,20.00,补卡
2024-11-19 14:59:50,水吧-拿铁,-16.28,消费,16.28,饮品
2024-11-20 20:15:04,紫竹-饺子,-13.29,消费,13.29,餐饮
2024-11-20 22:43:49,开水,-2.00,消费,2.00,浴室/开水
2024-11-20 16:00:23,补卡,-20.00,消费,20.00,补卡
2024-11-20 11:17:29,玉兰食堂-烤盘饭,-16.40,消费,16.40,餐饮
2024-11-21 12:52:19,昌平校区-食堂,-13.27,消费,13.27,餐饮
2024-11-21 13:46:57,昌平校区-食堂,-9.75,消费,9.75,餐饮
2024-11-21 14:09:22,玉兰食堂-麻辣烫,-7.46,消费,7.46,餐饮
2024-11-22 23:23:20,开水,-2.00,消费,2.00,浴室/开水
2024-11-22 17:21:31,水吧-奶茶,-14.11,消费,14.11,饮品
2024-11-22 23:31:52,开水,-2.00,消费,2.00,浴室/开水
2024-11-23 07:58:32,玉兰食堂-早餐,-8.04,消费,8.04,餐饮
2024-11-23 11:31:14,网络缴费,50.00,充值,50.00,网络缴费
2024-11-23 18:28:34,紫竹-饺子,-9.32,消费,9.32,餐饮
2024-11-24 20:01:58,紫竹-鸡柳大人,-29.89,消费,29.89,餐饮
2024-11-24 21:21:23,浴室,-2.00,消费,2.00,浴室/开水
2024-11-24 19:15:42,紫竹-民族餐厅,-25.42,消费,25.42,餐饮
2024-11-24 23:02:17,浴室,-2.00,消费,2.00,浴室/开水
2024-11-24 07:59:05,玉兰食堂-早餐,-34.27,消费,34.27,餐饮
2024-11-25 14:49:26,水吧-拿铁,-8.35,消费,8.35,饮品
2024-11-25 12:38:04,售电,-100.00,消费,100.00,生活服务
2024-11-25 14:30:59,水吧-拿铁,-14.14,消费,14.14,饮品
2024-11-25 15:53:00,水吧-奶茶,-13.90,消费,13.90,饮品
2024-11-26 12:53:23,网络缴费,200.00,充值,200.00,网络缴费
2024-11-26 19:49:26,紫竹-民族餐厅,-25.89,消费,25.89,餐饮
2024-11-27 13:23:37,补卡,-20.00,消费,20.00,补卡
2024-11-27 13:59:30,玉兰食堂-烤盘饭,-17.16,消费,17.16,餐饮
2024-11-27 11:50:19,网络缴费,100.00,充值,100.00,网络缴费
2024-11-27 06:03:44,玉兰食堂-早餐,-32.58,消费,32.58,餐饮
2024-11-28 12:16:17,售电,-100.00,消费,100.00,生活服务
2024-11-28 20:29:06,紫竹-鸡柳大人,-10.41,消费,10.41,餐饮
2024-11-28 14:17:19,玉兰食堂-烤盘饭,-18.09,消费,18.09,餐饮
2024-11-29 16:07:45,水吧-奶茶,-17.46,消费,17.46,饮品
2024-11-29 10:36:24,网络缴费,100.00,充值,100.00,网络缴费
2024-11-29 11:25:22,微信充值,50.00,充值,50.00,充值/转账
2024-11-29 17:59:36,紫竹-鸡柳大人,-10.76,消费,10.76,餐饮
2024-11-29 09:44:53,校医院,-16.42,消费,16.42,医疗
2024-11-30 13:39:27,补卡,-20.00,消费,20.00,补卡
2024-11-30 09:35:22,网络缴费,100.00,充值,100.00,网络缴费
2024-11-30 11:52:51,玉兰食堂-麻辣烫,-26.20,消费,26.20,餐饮
2024-11-30 23:50:44,开水,-2.00,消费,2.00,浴室/开水
2024-12-01 12:19:52,网络缴费,100.00,充值,100.00,网络缴费
2024-12-01 14:54:51,水吧-奶茶,-9.59,消费,9.59,饮品
2024-12-01 17:57:34,水吧-奶茶,-9.22,消费,9.22,饮品
2024-12-01 15:01:45,水吧-奶茶,-15.22,消费,15.22,饮品
2024-12-03 19:11:31,紫竹-民族餐厅,-17.66,消费,17.66,餐饮
2024-12-03 08:48:10,玉兰食堂-早餐,-14.91,消费,14.91,餐饮
2024-12-03 17:44:02,紫竹-鸡柳大人,-21.06,消费,21.06,餐饮
2024-12-04 20:34:27,紫竹-饺子,-9.04,消费,9.04,餐饮
2024-12-05 19:57:07,紫竹-民族餐厅,-28.92,消费,28.92,餐饮
2024-12-06 14:21:19,昌平校区-食堂,-17.75,消费,17.75,餐饮
2024-12-06 17:22:25,水吧-奶茶,-13.54,消费,13.54,饮品
2024-12-06 22:22:35,开水,-2.00,消费,2.00,浴室/开水
2024-12-06 11:47:48,玉兰食堂-麻辣烫,-11.88,消费,11.88,餐饮
2024-12-06 11:46:37,微信充值,50.00,充值,50.00,充值/转账
2024-12-06 20:12:05,紫竹-饺子,-19.77,消费,19.77,餐饮
2024-12-07 15:50:41,水吧-拿铁,-11.97,消费,11.97,饮品
2024-12-07 19:49:08,紫竹-饺子,-12.94,消费,12.94,餐饮
2024-12-07 11:15:49,校医院,-55.67,消费,55.67,医疗
2024-12-08 12:17:18,昌平校区-食堂,-13.75,消费,13.75,餐饮
2024-12-08 13:04:49,玉兰食堂-麻辣烫,-18.65,消费,18.65,餐饮
2024-12-08 15:43:36,水吧-拿铁,-11.84,消费,11.84,饮品
2024-12-09 09:55:00,微信充值,200.00,充值,200.00,充值/转账
2024-12-10 14:49:01,昌平校区-食堂,-7.04,消费,7.04,餐饮
2024-12-11 16:34:28,水吧-拿铁,-11.54,消费,11.54,饮品
2024-12-11 14:07:58,玉兰食堂-烤盘饭,-30.27,消费,30.27,餐饮
2024-12-11 20:44:29,浴室,-2.00,消费,2.00,浴室/开水
2024-12-12 07:13:08,玉兰食堂-早餐,-11.67,消费,11.67,餐饮
2024-12-12 14:28:04,水吧-奶茶,-10.09,消费,10.09,饮品
2024-12-12 20:23:15,紫竹-民族餐厅,-30.59,消费,30.59,餐饮
2024-12-12 09:02:23,玉兰食堂-早餐,-27.65,消费,27.65,餐饮
2024-12-13 23:52:59,浴室,-2.00,消费,2.00,浴室/开水
